"","Rxn_1","Rxn_2","Rxn_1_Min","Rxn_1_Max","Rxn_2_Min","Rxn_2_Max","v1","v2","Rxn1_Prod","Rxn2_Prod","g_min_Fluxes","g_max_Fluxes","l_min_Fluxes","l_max_Fluxes","Rxn_1_Class","Rxn_2_Class","class","size","flux","short","long","common","syna","Rxn1_submodule","Rxn2_submodule"
"1","3HAD120","AACPS7",0,16.8577491238658,0,115.820326242272,0,0.271711331972938,0,0,0,0,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","15","1.2123783036006346","3","10","2",13,"Cell Envelope Biosynthesis","Cell Envelope Biosynthesis"
"2","3HAD120","ACACT9",0,16.8577491238658,0,16.8518667554828,0,0,0,0,0,-1.40496503320264e-11,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","24","1.9398052857623314","5","8","11",13,"Cell Envelope Biosynthesis","Membrane Lipid Metabolism"
"3","3HAD120","ECOAH6",0,16.8577491238658,-16.8518667554828,0,0,0,0,0,1.40971678774804e-11,0,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","24","1.9398052857623314","5","8","11",13,"Cell Envelope Biosynthesis","Membrane Lipid Metabolism"
"4","3HAD120","FACOAE120",0,16.8577491238658,0,44.1220290446655,0,0.271711331972907,0,0,0,0,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","15","1.2123783035996134","4","10","1",14,"Cell Envelope Biosynthesis","Cell Envelope Biosynthesis"
"5","3HAD120","HACD6i",0,16.8577491238658,0,16.8518667554828,0,0,0,0,0,-1.40496503320264e-11,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","24","1.9398052857623314","5","8","11",13,"Cell Envelope Biosynthesis","Membrane Lipid Metabolism"
"6","3HAD140","FACOAE140",0,16.8534951649032,0,44.1228393225666,0,0,0,0,0,0,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","15","0.6061891517995428","4","7","4",11,"Cell Envelope Biosynthesis","Cell Envelope Biosynthesis"
"7","3HAD160","AACPS3",0,16.8523050421638,0,115.820326242237,0,0,0,0,0,-7.46069872548105e-11,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","15","1.3609540760997172","5","8","2",13,"Cell Envelope Biosynthesis","Cell Envelope Biosynthesis"
"8","3HAD160","FACOAE160",0,16.8523050421638,0,44.1220290446678,0,0.271711331972907,0,0,0,-9.60675983208148e-13,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","15","1.3609540760958785","5","8","2",13,"Cell Envelope Biosynthesis","Cell Envelope Biosynthesis"
"9","3OAR120","AACPS7",0,16.8577491238658,0,115.820326242272,0,0.271711331972938,0,0,0,0,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","15","1.2123783036006346","3","10","2",13,"Cell Envelope Biosynthesis","Cell Envelope Biosynthesis"
"10","3OAR120","ACACT9",0,16.8577491238658,0,16.8518667554828,0,0,0,0,0,-1.40496503320264e-11,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","24","1.9398052857623314","5","8","11",13,"Cell Envelope Biosynthesis","Membrane Lipid Metabolism"
"11","3OAR120","ECOAH6",0,16.8577491238658,-16.8518667554828,0,0,0,0,0,1.40971678774804e-11,0,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","24","1.9398052857623314","5","8","11",13,"Cell Envelope Biosynthesis","Membrane Lipid Metabolism"
"12","3OAR120","FACOAE120",0,16.8577491238658,0,44.1220290446655,0,0.271711331972907,0,0,0,0,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","15","1.2123783036035858","5","10","0",15,"Cell Envelope Biosynthesis","Cell Envelope Biosynthesis"
"13","3OAR120","HACD6i",0,16.8577491238658,0,16.8518667554828,0,0,0,0,0,-1.40496503320264e-11,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","24","1.9398052857623314","5","8","11",13,"Cell Envelope Biosynthesis","Membrane Lipid Metabolism"
"14","3OAR160","AACPS3",0,16.8523050421638,0,115.820326242237,0,0,0,0,0,-7.46069872548105e-11,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","15","1.3609540760997172","5","8","2",13,"Cell Envelope Biosynthesis","Cell Envelope Biosynthesis"
"15","3OAR160","FACOAE160",0,16.8523050421638,0,44.1220290446678,0,0.271711331972907,0,0,0,-9.60675983208148e-13,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","15","1.3609540760958785","5","8","2",13,"Cell Envelope Biosynthesis","Cell Envelope Biosynthesis"
"16","3OAS120","AACPS7",0,16.8577491238658,0,115.820326242272,0.271711331972907,0.271711331972938,0,0,0,0,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","15","1.2123783036006346","3","10","2",13,"Cell Envelope Biosynthesis","Cell Envelope Biosynthesis"
"17","3OAS120","ACACT9",0,16.8577491238658,0,16.8518667554828,0.271711331972907,0,0,0,0,-1.40496503320264e-11,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","24","1.9398052857623314","5","8","11",13,"Cell Envelope Biosynthesis","Membrane Lipid Metabolism"
"18","3OAS120","ECOAH6",0,16.8577491238658,-16.8518667554828,0,0.271711331972907,0,0,0,1.40971678774804e-11,0,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","24","1.9398052857598902","6","9","9",15,"Cell Envelope Biosynthesis","Membrane Lipid Metabolism"
"19","3OAS120","FACOAE120",0,16.8577491238658,0,44.1220290446655,0.271711331972907,0.271711331972907,0,0,0,0,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","15","1.2123783035996134","4","10","1",14,"Cell Envelope Biosynthesis","Cell Envelope Biosynthesis"
"20","3OAS120","HACD6i",0,16.8577491238658,0,16.8518667554828,0.271711331972907,0,0,0,0,-1.40496503320264e-11,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","24","1.9398052857623314","5","8","11",13,"Cell Envelope Biosynthesis","Membrane Lipid Metabolism"
"21","3OAS160","AACPS3",0,16.8523050421638,0,115.820326242237,0,0,0,0,0,-7.46069872548105e-11,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","15","1.3609540760997172","5","8","2",13,"Cell Envelope Biosynthesis","Cell Envelope Biosynthesis"
"22","3OAS160","FACOAE160",0,16.8523050421638,0,44.1220290446678,0,0.271711331972907,0,0,0,-9.60675983208148e-13,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","15","1.3609540760958785","5","8","2",13,"Cell Envelope Biosynthesis","Cell Envelope Biosynthesis"
"23","ACHBS","ACLS_a",0,7.64152291482688,0,7.64152291482619,0.319047074381081,0,0,0,0,0.207484862097559,0.2074848620975,0.207484862097553,"pFBAOpt_Rxns","ELE_Rxns","PSL","3","0.59133157454998753","1","2","0",3,"Valine, Leucine, and Isoleucine Metabolism","Valine, Leucine, and Isoleucine Metabolism"
"24","ACHBS","ilvg",0,7.64152291482688,0,7.64152291482619,0.319047074381081,0,0,0,0,0.207484862097559,0.2074848620975,0.207484862097553,"pFBAOpt_Rxns","ELE_Rxns","PSL","3","0.59133157454998753","1","2","0",3,"Valine, Leucine, and Isoleucine Metabolism","Valine, Leucine, and Isoleucine Metabolism"
"25","ACONTa","FGLU",-13.3397586289339,39.6070548273474,0,14.0157674785578,0,0,-1,0,0,-1.73253356106073e-11,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","278","61.005881337128997","17","80","181",97,"Citric Acid Cycle","Histidine Metabolism"
"26","ACONTa","FORAMD",-13.3397586289339,39.6070548273474,0,14.0157674785578,0,-48.2595357728445,-1,0,0,-1.73253356106073e-11,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","278","61.005881337128997","17","80","181",97,"Citric Acid Cycle","Histidine Metabolism"
"27","ACONTa","HISDr",-13.3397586289339,39.6070548273474,0,14.0157674785578,0,0,-1,0,0,-1.72803993336856e-11,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","278","61.005881337128997","17","80","181",97,"Citric Acid Cycle","Histidine Metabolism"
"28","ACONTa","IZPN",-13.3397586289339,39.6070548273474,0,14.0157674785578,0,0,-1,0,0,-1.73253356106073e-11,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","278","61.005881337128997","17","80","181",97,"Citric Acid Cycle","Histidine Metabolism"
"29","ACONTa","URCN",-13.3397586289339,39.6070548273474,0,14.0157674785578,0,0.0229380249555025,-1,0,0,-1.73253356106073e-11,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","278","61.005881337128997","17","80","181",97,"Citric Acid Cycle","Histidine Metabolism"
"30","ACONTb","FGLU",-13.3397586289339,39.6070548273474,0,14.0157674785578,0,0,-1,0,0,-1.73253356106073e-11,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","278","61.005881337128997","17","80","181",97,"Citric Acid Cycle","Histidine Metabolism"
"31","ACONTb","FORAMD",-13.3397586289339,39.6070548273474,0,14.0157674785578,0,-48.2595357728445,-1,0,0,-1.73253356106073e-11,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","278","61.005881337128997","17","80","181",97,"Citric Acid Cycle","Histidine Metabolism"
"32","ACONTb","HISDr",-13.3397586289339,39.6070548273474,0,14.0157674785578,0,0,-1,0,0,-1.72803993336856e-11,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","278","61.005881337128997","17","80","181",97,"Citric Acid Cycle","Histidine Metabolism"
"33","ACONTb","IZPN",-13.3397586289339,39.6070548273474,0,14.0157674785578,0,0,-1,0,0,-1.73253356106073e-11,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","278","61.005881337128997","17","80","181",97,"Citric Acid Cycle","Histidine Metabolism"
"34","ACONTb","URCN",-13.3397586289339,39.6070548273474,0,14.0157674785578,0,0.0229380249555025,-1,0,0,-1.73253356106073e-11,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","278","61.005881337128997","17","80","181",97,"Citric Acid Cycle","Histidine Metabolism"
"35","ASNS2","ASNS1",0,115.830961139658,0,57.9154805698262,0,0,0,0,0,-5.46200307205424e-11,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","3","0.60618915180025823","1","2","0",3,"Alanine and Aspartate Metabolism","Alanine and Aspartate Metabolism"
"36","CS","FGLU",0,116.645368132663,0,14.0157674785578,0,0,0,0,0,-3.41547345961146e-11,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","272","57.634689284976481","16","79","177",95,"Citric Acid Cycle","Histidine Metabolism"
"37","CS","FORAMD",0,116.645368132663,0,14.0157674785578,0,-48.2595357728445,0,0,0,-3.41547345961146e-11,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","272","57.634689284976481","16","79","177",95,"Citric Acid Cycle","Histidine Metabolism"
"38","CS","HISDr",0,116.645368132663,0,14.0157674785578,0,0,0,0,0,-3.41060513164848e-11,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","272","57.634689284976481","16","79","177",95,"Citric Acid Cycle","Histidine Metabolism"
"39","CS","IZPN",0,116.645368132663,0,14.0157674785578,0,0,0,0,0,-3.41547345961146e-11,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","272","57.634689284976481","16","79","177",95,"Citric Acid Cycle","Histidine Metabolism"
"40","CS","URCN",0,116.645368132663,0,14.0157674785578,0,0.0229380249555025,0,0,0,-3.41547345961146e-11,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","272","57.634689284976481","16","79","177",95,"Citric Acid Cycle","Histidine Metabolism"
"41","CYS","CYSS",-115.811307432203,66.9393641836086,0,115.820326242257,0.2074848620975,0,-1,0,0,1.47820644613716e-12,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","5","0.85678695474998445","2","3","0",5,"Glycine, Serine and threonine metabolism","Cysteine Metabolism"
"42","CYS","SERAT",-115.811307432203,66.9393641836086,0,115.82032624225,0.2074848620975,0,-1,0,0,-6.6620486904867e-11,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","5","0.8567869547525222","2","3","0",5,"Glycine, Serine and threonine metabolism","Cysteine Metabolism"
"43","CYSTGL","THRD_L",0,7.64152291482674,0,7.641522914827,0.0688140748665076,0,0,0,0,0.207484862096022,0.2074848620975,0.207484862095146,"pFBAOpt_Rxns","ELE_Rxns","PSL","7","1.3797736739500457","1","1","5",2,"Methionine Metabolism","Valine, Leucine, and Isoleucine Metabolism"
"44","CYTK1","NTD4",-38.603173103251,115.823928553092,0,115.820326242257,0,0,-1,0,0,-1.28427268819564e-11,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","11","0.61599515278819927","2","5","4",7,"Nucleotide Salvage Pathway","Nucleotide Salvage Pathway"
"45","DALAt2pp","DALAtex",0,5.50062339535664,-4.36744776026194,0,0,0.272128386972098,0,0,5.45696821063757e-12,0,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","39","0.086499694539188474","14","22","3",36,"Tranpsort, Inner Membrane","Transport, Outer Membrane Porin"
"46","DHORD2","DHORD5",0,15.4430775835211,0,15.4430775835222,0.165779362178455,0,0,0,0,0.505679186519074,0.505679186519033,0.505679186515421,"pFBAOpt_Rxns","ELE_Rxns","PSL","4","1.9215799909981182","1","2","1",3,"Purine and Pyrimidine Biosynthesis","Purine and Pyrimidine Biosynthesis"
"47","DNAMTn2r","METS",-0.0990505623078661,29.489462123292,0,29.4944146490422,0,0,-1,0,NA,NA,0,-5.18407539118471e-12,"pFBAOpt_Rxns","MLE_Rxns","PSL","141","0.87172760482855738","51","84","6",135,"Exchange","Methionine Metabolism"
"48","DNAMTn2r","MTHFR2",-0.0990505623078661,29.489462123292,0,29.4944146490422,0,0,-1,0,NA,NA,0,-5.18407539118471e-12,"pFBAOpt_Rxns","MLE_Rxns","PSL","141","0.87172760482855738","51","84","6",135,"Exchange","Folate Metabolism"
"49","EAR121y","EAR121x",0,9.56503682040676,0,9.56503682040623,0.223124424567161,0,0,0,0,0.0485869074057462,0.0485869074057462,0.0485869074065293,"pFBAOpt_Rxns","pFBAOpt_Rxns","PSL","3","0.13847261996986054","1","2","0",3,"Cell Envelope Biosynthesis","Cell Envelope Biosynthesis"
"50","EAR141y","EAR141x",0,9.56503682040647,0,9.56503682040653,0,0,0,0,0,0.0485869074032371,0.0485869074057463,0.0485869074033153,"pFBAOpt_Rxns","pFBAOpt_Rxns","PSL","2","0.092315079980000006","1","1","0",2,"Cell Envelope Biosynthesis","Cell Envelope Biosynthesis"
"51","EAR161y","EAR161x",0,7.08437808180255,0,7.08437808180318,0,0.0485869074057463,0,0,0,0.0485869074057462,0.0485869074057462,0.0485869074057463,"pFBAOpt_Rxns","pFBAOpt_Rxns","PSL","3","0.13847261996563331","1","2","0",3,"Cell Envelope Biosynthesis","Cell Envelope Biosynthesis"
"52","EAR181y","EAR181x",0,5.62355560919612,0,5.62355560919451,0,0.0425396099174774,0,0,0,0.018350419964402,0.018350419964402,0.0183504199437393,"pFBAOpt_Rxns","pFBAOpt_Rxns","PSL","3","0.052298671919967669","1","2","0",3,"Cell Envelope Biosynthesis","Cell Envelope Biosynthesis"
"53","EAR40y","EAR40x",0,5.10553831282222,0,5.10553831282219,0,0,0,0,0,0.271711331968086,0.271711331972907,0.271711331972168,"pFBAOpt_Rxns","pFBAOpt_Rxns","PSL","3","0.7743769262695871","1","2","0",3,"Cell Envelope Biosynthesis","Cell Envelope Biosynthesis"
"54","EAR60y","EAR60x",0,5.10553831282221,0,5.1055383128222,0,0,0,0,0,0.271711331967083,0.271711331972907,0.271711331979224,"pFBAOpt_Rxns","pFBAOpt_Rxns","PSL","3","0.77437692627073718","1","2","0",3,"Cell Envelope Biosynthesis","Cell Envelope Biosynthesis"
"55","EAR80y","EAR80x",0,5.10553831282213,0,5.10553831282219,0,0,0,0,0,0.271711331967066,0.271711331972907,0.27171133197274,"pFBAOpt_Rxns","pFBAOpt_Rxns","PSL","3","0.77437692627248589","1","2","0",3,"Cell Envelope Biosynthesis","Cell Envelope Biosynthesis"
"56","FLDR","NDPK7",0,48.0673746643938,-28.6182679540283,115.821473142959,0,0.165779362178455,0,-1,1.75077730091289e-11,0.022938024903624,0.0229380249554652,0.02293802491522,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","6","0.13074667979004245","1","2","3",3,"Unassigned","Nucleotide Salvage Pathway"
"57","FLDR","NDPK8",0,48.0673746643938,-48.0586686454413,115.821212483712,0,0,0,-1,3.30828697769903e-11,0.0177248375566705,0.0177248374656074,0.0177248376388661,"pFBAOpt_Rxns","ELE_Rxns","RSL","5","0.084192937751374319","2","2","1",4,"Unassigned","Nucleotide Salvage Pathway"
"58","FUM","SUCCt3pp",-17.9284103626171,1000,0,154.427101656365,0,0,-1,0,0,-9.86991229486496e-11,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","280","33.6375016895051","11","76","193",87,"Citric Acid Cycle","Transport"
"59","G5SD","NACODA",0,115.830283425605,0,57.9151417128047,0,0,0,0,0,-9.04368246956722e-12,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","7","1.3243053855497562","1","3","3",4,"Arginine and Proline Metabolism","Arginine and Proline Metabolism"
"60","GARFT","GART",-115.807032620508,8.92102397628491,0,115.820326242258,0,0,-1,0,0,-6.87236934027169e-11,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","174","0.85534577537444467","60","101","13",161,"Purine and Pyrimidine Biosynthesis","Purine and Pyrimidine Biosynthesis"
"61","GLCtex_copy2","GLCtex_copy1",0,1000,-999.228688705013,10.457,0,0,0,-1,-989.542999999998,10.457,10.4570000000023,10.457,"pFBAOpt_Rxns","pFBAOpt_Rxns","PSL","2","19.894444594137273","1","1","0",2,"Transport, Outer Membrane","Transport, Outer Membrane Porin"
"62","GLU5K","NACODA",0,115.830283425605,0,57.9151417128047,0,0,0,0,0,-9.04368246956722e-12,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","7","1.3243053855497562","1","3","3",4,"Arginine and Proline Metabolism","Arginine and Proline Metabolism"
"63","GLYCtpp","GLYCtex",-28.9551806110777,15.6538953499187,-15.6539944004353,0,0,0,-1,0,NA,NA,0,0,"pFBAOpt_Rxns","MLE_Rxns","PSL","12","0.014114698294285088","2","5","5",7,"Tranpsort, Inner Membrane","Transport, Outer Membrane Porin"
"64","HCYSMT","METS",0,57.9151156468793,0,29.4944146490422,0,0,0,0,0,2.10287343094251e-12,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","141","0.86130736387431706","54","77","10",131,"Methionine Metabolism","Methionine Metabolism"
"65","HCYSMT","MTHFR2",0,57.9151156468793,0,29.4944146490422,0,0,0,0,0,2.10287343094251e-12,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","141","0.86130736387431706","54","77","10",131,"Methionine Metabolism","Folate Metabolism"
"66","ICDHyr","FGLU",-13.6111016250688,28.5387550039998,0,14.0157674785578,0,0,-1,0,0,-2.95626023660844e-12,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","234","36.977588863450833","15","109","110",124,"Citric Acid Cycle","Histidine Metabolism"
"67","ICDHyr","FORAMD",-13.6111016250688,28.5387550039998,0,14.0157674785578,0,-48.2595357728445,-1,0,0,-2.95626023660844e-12,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","234","36.977588863450833","15","109","110",124,"Citric Acid Cycle","Histidine Metabolism"
"68","ICDHyr","HISDr",-13.6111016250688,28.5387550039998,0,14.0157674785578,0,0,-1,0,0,-2.95585778076202e-12,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","234","36.977588863450833","15","109","110",124,"Citric Acid Cycle","Histidine Metabolism"
"69","ICDHyr","IZPN",-13.6111016250688,28.5387550039998,0,14.0157674785578,0,0,-1,0,0,-2.95626023660844e-12,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","234","36.977588863450833","15","109","110",124,"Citric Acid Cycle","Histidine Metabolism"
"70","ICDHyr","URCN",-13.6111016250688,28.5387550039998,0,14.0157674785578,0,0.0229380249555025,-1,0,0,-2.95626023660844e-12,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","234","36.977588863450833","15","109","110",124,"Citric Acid Cycle","Histidine Metabolism"
"71","KAS15","KAS14",0,5.1055383128222,0,5.10553831282222,0.306535424405352,0.276298936964008,0,0,0,0.271711331978919,0.271711331972907,0.271711331973542,"pFBAOpt_Rxns","ELE_Rxns","PSL","3","0.77437692627002175","1","2","0",3,"Membrane Lipid Metabolism","Membrane Lipid Metabolism"
"72","MTHFC","GARFT",-30.2283776600752,37.7167175737993,-115.807032620508,8.92102397628491,0,0,-1,-1,0.2658725620322,0.265872561984452,NA,NA,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","171","2.71450753020327","54","98","19",152,"Folate Metabolism","Purine and Pyrimidine Biosynthesis"
"73","MTHFC","GART",-30.2283776600752,37.7167175737993,0,115.820326242258,0,0,-1,0,0,-4.37125891039614e-11,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","177","5.5330274714395351","52","103","22",155,"Folate Metabolism","Purine and Pyrimidine Biosynthesis"
"74","MTHFC","PFL",-30.2283776600752,37.7167175737993,0,54.5780246218959,0,0,-1,0,0,-2.00151006879423e-12,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","11","4.4498443864091888","3","5","3",8,"Folate Metabolism","Pyruvate Metabolism"
