table_new_1,table_new_2,table_new_3,table_new_4,table_new_5,table_new_6,table_new_7,table_new_8,table_new_9,table_new_10,table_new_11,table_new_12,table_new_13,table_new_14,table_new_15,table_new_16,table_new_17,table_new_18,table_new_19,table_new_20,table_new_21,table_new_22,table_new_23,table_new_24,table_new_25,table_new_26,table_new_27,table_new_28,table_new_29,table_new_30,table_new_31,table_new_32,table_new_33,table_new_34,table_new_35,table_new_36,table_new_37,table_new_38,table_new_39,table_new_40,table_new_41,table_new_42,table_new_43,table_new_44,table_new_45,table_new_46,table_new_47,table_new_48,table_new_49,table_new_50,table_new_51,table_new_52,table_new_53,table_new_54,table_new_55,table_new_56,table_new_57,table_new_58,table_new_59,table_new_60
0.000489145685500514,0.0473005993813272,0.047011954767637,0.000142322115076518,0.047011954767637,7.03572610474823e-05,9.78432792226869e-05,0.000641256313608451,0.000489145685500514,0.000348027927981139,0.047224581581612,0.000456296830661218,0.00043776260976159,0.000285938067562858,0.0012238877825439,0.000361426277157587,0.000107989330745975,0.000996736759975983,0.000124526998801638,0.000577795441273801,0.000105932937926267,9.78432792226869e-05,1.99736150135812e-05,4.3181823551626e-05,4.3181823551626e-05,0.000456296830661218,0.000410179613486217,0.000641256313608451,4.3181823551626e-05,0.000225135795786646,0.000285938067562858,0.0467868189718504,0.00043776260976159,0.000489145685500514,4.3181823551626e-05,0.0468073109304765,1.99736150135812e-05,0.000142322115076518,0.0010540715474876,0.000124526998801638,0.000534128428693506,0.000577795441273801,0.000105932937926267,0.00122388775736237,0.000641256313608451,0.000361426277157587,0.000760762649935867,0.000996736759975983,,,,,,,,,,,,
0.000489145685641401,0.0473005993814573,0.0470119547098875,0.000142322115116458,0.0470119547677024,7.03572610671818e-05,9.78432792499984e-05,0.000641256105154753,0.000489145633764565,0.000348027928094297,0.0472245815817207,0.000456296830789073,0.000285938067643099,0.0012238877825439,0.000361426447085339,0.000107989330776215,0.000996736760257605,0.00012452699883661,0.000577795441427512,0.000105932937955994,9.78432792499984e-05,1.99736150191879e-05,4.31818235637482e-05,4.31818235637482e-05,0.000456296838819981,0.000410179613601125,0.000641256143955715,4.31818235637482e-05,0.000225135795849818,0.000285938032902777,0.0467868189718526,0.000489145633764565,4.31818235637482e-05,0.0468073110096157,1.99736095964909e-05,0.000142322154715657,0.00105407154778889,0.000124527025036514,0.000534128428834962,0.000577795435674489,0.000105932937003672,0.00122388775771132,0.000641256143955715,0.000361426500603557,0.000760762650142598,0.00099673680961132,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0355412911751877,0.0355412911751877,0.0355412912361991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0329086017489433,0.0329086029399887,0.0329086017489433,0.0329086029399886,0.0329086029399886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0329086017489433,0.0329086029399887,0.0329086017489433,0.0329086029399886,0.0329086029399886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.82184583000433e-05,1.89061935904067e-05,1.81757651084302e-05,0.000593411111300179,5.70849133695664e-05,8.90918731397128e-05,0.000117541737092892,0.000168484553345172,7.67850085811039e-05,4.56016277894378e-05,0.0306424486809623,0.0611986133382462,2.89989066863117e-05,0.000179280406405469,3.34263847899252e-05,0.000123638160253806,2.84466933937744e-05,5.36361318188155e-06,7.69957167825464e-05,7.69957167825464e-05,0.000110147551173556,8.90918731397128e-05,7.69957167825464e-05,1.81757651084302e-05,7.67850085811039e-05,0.000168484553345172,6.04568237233261e-05,0.000117541737092892,7.69957167825464e-05,5.36361318188155e-06,3.82184583000433e-05,3.34263847899252e-05,0.000123638160253806,2.84466933937744e-05,4.56016194028408e-05,1.81603474347908e-05,8.43930223611289e-05,0.000179280406405469,,,,,,,,,,,,,,,,,,,,,,
0.00419921270094024,0.000370718294285389,0.00102949670137023,0.000879997401973013,0.00540212843718813,0.00419921270094024,0.00350934473121298,0.00350934473121298,0.00116698675330628,0.00330065420756057,0.00279552184778625,0.00206835246366202,0.000371063367885408,0.00880626309663057,0.00441600236015096,0.000781148128619208,0.00725504772594369,0.000370718294285389,0.000868993578478694,0.00382521303731521,0.000766273112951701,0.336818915415722,0.336818915415722,0.000144480502976392,0.000312358658256649,0.000312358658256649,0.00330065420756057,0.333851853235884,0.00540212843718813,0.000312358658256649,0.00162853509447997,0.00206835246366202,0.00162853509447997,0.00279552184778625,0.00419921270094024,0.00350934473121298,0.000312358658256649,0.000144480502976392,0.00102949670137023,0.00757788633833487,0.000370718294285389,0.000370718294285389,0.000370718294285389,0.000868993578478694,0.00350934473121298,0.00350934473121298,0.00382521303731521,0.000766273112951701,0.00880626313412828,0.00540212843718813,0.00441600236015096,0.000370718294285389,0.00519420111436841,0.00725504772594369,,,,,,
0.0224114167513307,0.0224114167513307,0.0224114167513307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.12122009561756,2.12122009561756,2.12122009561756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.94903235279863e-06,3.94903277367575e-06,3.94904054701328e-06,1.5875977049884e-05,1.55628279467912e-05,1.57284084707499e-05,1.56604219228029e-05,7.68681287777184e-06,3.94903235279863e-06,3.94903235279863e-06,3.15922588223891e-05,3.15922588223891e-05,3.15922588223891e-05,1.58760230988264e-05,1.56428171780021e-05,1.57284084707499e-05,3.94903277352054e-06,3.94903235279863e-06,1.57961294111945e-05,1.56752265253468e-05,3.94903235279863e-06,1.56604219228029e-05,3.94903235279863e-06,3.94903235279863e-06,7.68678728491068e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.94903235279863e-06,3.94903277367575e-06,3.94904054701328e-06,1.5875977049884e-05,1.55628279467912e-05,1.57284084707499e-05,1.56604219228029e-05,7.68681287777184e-06,3.94903235279863e-06,3.94903235279863e-06,3.15922588223891e-05,3.15922588223891e-05,3.15922588223891e-05,1.58760230988264e-05,1.56428171780021e-05,1.57284084707499e-05,3.94903277352054e-06,3.94903235279863e-06,1.57961294111945e-05,1.56752265253468e-05,3.94903235279863e-06,1.56604219228029e-05,3.94903235279863e-06,3.94903235279863e-06,7.68678728491068e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.94903235279863e-06,3.94903277367575e-06,3.94904054701328e-06,1.5875977049884e-05,1.55628279467912e-05,1.57284084707499e-05,1.56604219228029e-05,7.68681287777184e-06,3.94903235279863e-06,3.94903235279863e-06,3.15922588223891e-05,3.15922588223891e-05,3.15922588223891e-05,1.58760230988264e-05,1.56428171780021e-05,1.57284084707499e-05,3.94903277352054e-06,3.94903235279863e-06,1.57961294111945e-05,1.56752265253468e-05,3.94903235279863e-06,1.56604219228029e-05,3.94903235279863e-06,3.94903235279863e-06,7.68678728491068e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.94903235279863e-06,3.94903277367575e-06,3.94904054701328e-06,1.5875977049884e-05,1.55628279467912e-05,1.57284084707499e-05,1.56604219228029e-05,7.68681287777184e-06,3.94903235279863e-06,3.94903235279863e-06,3.15922588223891e-05,3.15922588223891e-05,3.15922588223891e-05,1.58760230988264e-05,1.56428171780021e-05,1.57284084707499e-05,3.94903277352054e-06,3.94903235279863e-06,1.57961294111945e-05,1.56752265253468e-05,3.94903235279863e-06,1.56604219228029e-05,3.94903235279863e-06,3.94903235279863e-06,7.68678728491068e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.94903235279863e-06,3.94903277367575e-06,3.94904054701328e-06,1.5875977049884e-05,1.55628279467912e-05,1.57284084707499e-05,1.56604219228029e-05,7.68681287777184e-06,3.94903235279863e-06,3.94903235279863e-06,3.15922588223891e-05,3.15922588223891e-05,3.15922588223891e-05,1.58760230988264e-05,1.56428171780021e-05,1.57284084707499e-05,3.94903277352054e-06,3.94903235279863e-06,1.57961294111945e-05,1.56752265253468e-05,3.94903235279863e-06,1.56604219228029e-05,3.94903235279863e-06,3.94903235279863e-06,7.68678728491068e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.94903235279863e-06,3.94903277367575e-06,3.94904054701328e-06,1.5875977049884e-05,1.55628279467912e-05,1.57284084707499e-05,1.56604219228029e-05,7.68681287777184e-06,3.94903235279863e-06,3.94903235279863e-06,3.15922588223891e-05,3.15922588223891e-05,3.15922588223891e-05,1.58760230988264e-05,1.56428171780021e-05,1.57284084707499e-05,3.94903277352054e-06,3.94903235279863e-06,1.57961294111945e-05,1.56752265253468e-05,3.94903235279863e-06,1.56604219228029e-05,3.94903235279863e-06,3.94903235279863e-06,7.68678728491068e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.94903235279863e-06,3.94903277367575e-06,3.94904054701328e-06,1.5875977049884e-05,1.55628279467912e-05,1.57284084707499e-05,1.56604219228029e-05,7.68681287777184e-06,3.94903235279863e-06,3.94903235279863e-06,3.15922588223891e-05,3.15922588223891e-05,3.15922588223891e-05,1.58760230988264e-05,1.56428171780021e-05,1.57284084707499e-05,3.94903277352054e-06,3.94903235279863e-06,1.57961294111945e-05,1.56752265253468e-05,3.94903235279863e-06,1.56604219228029e-05,3.94903235279863e-06,3.94903235279863e-06,7.68678728491068e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.94903235279863e-06,3.94903277367575e-06,3.94904054701328e-06,1.5875977049884e-05,1.55628279467912e-05,1.57284084707499e-05,1.56604219228029e-05,7.68681287777184e-06,3.94903235279863e-06,3.94903235279863e-06,3.15922588223891e-05,3.15922588223891e-05,3.15922588223891e-05,1.58760230988264e-05,1.56428171780021e-05,1.57284084707499e-05,3.94903277352054e-06,3.94903235279863e-06,1.57961294111945e-05,1.56752265253468e-05,3.94903235279863e-06,1.56604219228029e-05,3.94903235279863e-06,3.94903235279863e-06,7.68678728491068e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.94903235279863e-06,3.94903277367575e-06,3.94904054701328e-06,1.5875977049884e-05,1.55628279467912e-05,1.57284084707499e-05,1.56604219228029e-05,7.68681287777184e-06,3.94903235279863e-06,3.94903235279863e-06,3.15922588223891e-05,3.15922588223891e-05,3.15922588223891e-05,1.58760230988264e-05,1.56428171780021e-05,1.57284084707499e-05,3.94903277352054e-06,3.94903235279863e-06,1.57961294111945e-05,1.56752265253468e-05,3.94903235279863e-06,1.56604219228029e-05,3.94903235279863e-06,3.94903235279863e-06,7.68678728491068e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.94903235279863e-06,3.94903277367575e-06,3.94904054701328e-06,1.5875977049884e-05,1.55628279467912e-05,1.57284084707499e-05,1.56604219228029e-05,7.68681287777184e-06,3.94903235279863e-06,3.94903235279863e-06,3.15922588223891e-05,3.15922588223891e-05,3.15922588223891e-05,1.58760230988264e-05,1.56428171780021e-05,1.57284084707499e-05,3.94903277352054e-06,3.94903235279863e-06,1.57961294111945e-05,1.56752265253468e-05,3.94903235279863e-06,1.56604219228029e-05,3.94903235279863e-06,3.94903235279863e-06,7.68678728491068e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.94903235279863e-06,3.94903277367575e-06,3.94904054701328e-06,1.5875977049884e-05,1.55628279467912e-05,1.57284084707499e-05,1.56604219228029e-05,7.68681287777184e-06,3.94903235279863e-06,3.94903235279863e-06,3.15922588223891e-05,3.15922588223891e-05,3.15922588223891e-05,1.58760230988264e-05,1.56428171780021e-05,1.57284084707499e-05,3.94903277352054e-06,3.94903235279863e-06,1.57961294111945e-05,1.56752265253468e-05,3.94903235279863e-06,1.56604219228029e-05,3.94903235279863e-06,3.94903235279863e-06,7.68678728491068e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.305884934232396,0.579075573477894,0.579075573461452,0.401431195903569,0.224873945519348,0.273190639229057,0.17691962658392,0.17691962658392,0.579075573477894,0.579075573477894,0.353839253167836,0.530758879751756,0.579075573461449,0.224873945582658,0.224873945582658,0.579075573477894,0.353839253191836,0.353839253167836,0.224873945582658,0.176919626654126,0.17691962653771,0.17691962653771,0.353839253191836,0.176919626654126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.579075573461451,0.579075573461451,0.491429914732898,0.414163141202868,0.251235138243267,0.000220492222013036,0.667382708642251,0.579075573461451,0.163589479514711,0.163589479514711,0.579075573461451,0.579075573461451,0.0876456587285541,0.239533300300868,0.490768438544133,0.579075573461451,0.251235138243267,0.251235138243267,0.491429914732898,0.667382708642251,0.579075573461451,0.327178959029423,0.327178959029422,0.251235138243267,0.163589479514711,0.163589479514711,0.163589479514711,0.327178959029422,0.163589479514714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.220140124903992,0.220140124850877,0.220140124850877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.220140124903992,0.220140124850877,0.220140124850877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.417899547690555,0.417899547690554,0.417899547690555,0.417899547627826,0.417899547690556,0.417899547690554,0.417899547314592,0.417899547314592,0.417899547690559,0.417899547690554,0.835799095029149,1.25369864287094,0.417899547690555,0.835799095556345,0.835799095184335,0.835799095556345,0.417899547671191,0.417899547671191,0.417899547671193,0.835799095342385,0.417899547528553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.385507313707166,0.00391866465590779,0.417468603823168,0.000116708652648984,0.385507313707166,0.00180470022198768,0.00387404074646013,0.00109681068099489,0.00109681068099489,0.00157213420333047,0.00371597603948632,0.358094226464676,0.35386479749951,0.00242753997509895,0.000976194187278456,0.0365598823409528,0.00103277546293548,0.00510514258891648,0.00105720189741343,0.41354993916726,0.41085440921084,0.41085440921084,0.00387404074646013,0.417468603823168,0.003482723499343,0.848022397512943,0.405676245357991,0.00191127581749864,1.25369864287093,0.398696532468858,0.00242753997509895,0.000976194187278456,0.00191127581749864,0.384526958905421,0.00371597603948632,0.385507313707166,1.25333204039732,0.864824329592295,0.398696532468858,1.25369864287093,0.00229622214522428,0.000116708652648984,0.00109681068099489,0.000597314884257516,0.0351181871589687,0.0351181871589687,0.419436696692042,0.000597314884257516,0.00105720189741343,0.419206025472689,0.422258300000203,0.409499030436331,0.000370721602532077,0.0365598823297671,0.384526958905421,0.384526958905421,0.841464325472892,0.412291985202881,0.372513529096757,0.00510514258891648
0.0355412911751877,0.0355412911751877,0.0355412911751877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0355412911751877,0.0355412911751877,0.0355412911751877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00245717568196335,0.00982870277948678,0.0122858784097911,0.294861081871204,0.0122858784097947,0.165859358767702,0.00245717568196335,0.0122858784097911,0.0122858784161508,0.0245717568195997,0.00982870272781977,0.0122858784097998,0.0122858784161508,0.00491435136394003,0.165859358767702,0.165859358734451,0.00982870272781977,0.0122858784097927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0162568498423715,0.0162568498423712,0.0162568498523544,0.0162568498635665,0.0162568498635665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0162568498523544,0.0162568498512441,0.0162568498635665,0.0162568498635665,0.0162568498635665,0.0162568498635665,0.0162568498523544,0.0162568498523544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.271585924443229,0.27158592444323,0.271585924434476,0.27158592443844,0.271585924434476,0.27158592444323,0.271585924436282,0.271585924436282,0.271585924434476,0.271585924434476,0.543171848872552,0.81475777330884,0.271585924434476,0.543171848868951,0.543171848856527,0.543171848872558,0.271585924434476,0.271585924434476,0.271585924434476,0.543171848868951,0.271585924434476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.250534694702464,0.0025466693930345,0.27130587925927,7.58468459733513e-05,0.250534694702464,0.00117284192369081,0.00251780297577288,0.000712775798156873,0.000712775798156873,0.00102170163105275,0.00241499018177545,0.253283345689239,0.250534694702464,0.00157762778098319,0.000634480132468029,0.0237597350496799,0.000671182124755698,0.00331779471261551,0.000687043038722468,0.268759209866235,0.26700732722533,0.26700732722533,0.00251780297577288,0.271305865874533,0.00226335911542827,0.550246667152764,0.264511106244083,0.00124214825808464,0.814757773396847,0.259106009351689,0.00157762778098319,0.000634480132468029,0.00124214825808464,0.249897393775095,0.00241499018177545,0.250534694702464,0.814519525068908,0.541470946108255,0.259106009351689,0.814757773396847,0.00149227330978816,7.58468459733513e-05,0.000712775798156873,0.000388197542429136,0.0228228033520281,0.02282280337311,0.272584934388377,0.000388197542429136,0.000687043038722468,0.2724350253281,0.274418643429262,0.266126491219899,0.0237597350496799,0.249897393775095,0.249897393775095,0.546853668757362,0.267941671136138,0.242090027939834,0.00331779471261551,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.356263270051845,0.356263270051845,0.356263270258868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.12122009561755,2.12122009561755,2.12122009561755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.541203477885574,0.135300870751962,0.676504343594083,0.405902604812896,0.811805213585909,0.135300868926214,0.135300868926214,0.811805213496817,0.81180521345305,0.270601737636962,0.405902606563176,0.405902604812896,0.405902604812896,0.541203477885574,0.135300870751962,0.81180521345305,0.270601737636962,0.270601737636962,0.405902604812896,0.811805213585909,0.135300868818481,0.135300868818481,0.135300868818481,0.270601737636962,0.135300868926214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00083470182448625,0.000412916558800547,1.29517952064284,1.29247243086206,0.0133112460967781,1.34693973693427,0.00273935385186777,0.0264709842158481,1.35662536391997,0.00167699184737696,1.32149418334026,0.000995951122604311,0.034003021036357,0.000633116591248845,0.000256101696149189,0.000858414944500022,1.3021381931366,0.00256711597596049,0.000117142812868242,0.00240565334178544,1.35075357493758,0.00273935385186777,0.0121401784075304,0.00132039394860914,0.0121401784075304,0.00167699184737696,1.29247243086206,0.0264709842158481,1.3021381931366,1.34276706251366,0.0118869222857828,0.0121401784075304,0.0015862749354521,0.000117142812868242,1.32149418334026,0.00083470182448625,1.34693973693427,1.34693973693427,0.000256101696149189,0.000858414944500022,0.000995951090420499,0.034003021036357,0.0135337747576217,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0221145813113839,0.0221145811778709,0.0221145813120529,0.022114581314538,0.022114581119471,0.022114581119471,0.0221145811956376,0.0442291624668087,0.0663437434431047,0.0221145813120529,0.0442291622748598,0.0221145811392457,0.0442291623236337,0.0221145808945138,0.0221145811956376,0.0221145811956376,0.0221145811956376,0.0221145811776912,0.0442291622748598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.270512665263188,0.270512665218582,0.270512665263188,0.270512665140413,0.270512665199214,0.270512665170051,0.270512665167971,0.270512665167971,0.270512665215524,0.270512665218582,0.541025330325243,0.811537995563751,0.270512665263188,0.541025330396044,0.541025330445201,0.54102533039578,0.270512665199061,0.270512665199227,0.270512665197545,0.541025330396772,0.270512665207333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.292627246314452,0.292627246369701,0.292627246351913,0.292627246369701,0.292627246351913,0.292627246299853,0.292627246299853,0.292627246468328,0.292627246351913,0.585254492843967,0.87788173904932,0.292627246351913,0.585254492703825,0.292627246391204,0.585254492749467,0.292627247157134,0.292627246351913,0.292627246351913,0.292627246351913,0.292627247157134,0.585254492703825,0.292627246235497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.124199042019307,0.124199042012656,0.124199041980319,0.124199042012663,0.124199041980319,0.124199042011716,0.124199042011716,0.124199041980319,0.124199042096734,0.248398084015791,0.372597126035102,0.124199041980319,0.248398084077053,0.124199042024777,0.248398084023386,0.124199042012656,0.124199041980319,0.124199041980319,0.124199041980319,0.124199042012656,0.248398084077053,0.124199042096734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.146313623237812,0.146313623196704,0.146313623237812,0.146313623196849,0.146313623208514,0.146313623209232,0.146313623209232,0.146313623167202,0.146313623196704,0.292627246432814,0.438940869557468,0.146313623237812,0.292627246349229,0.146313623342213,0.292627246348236,0.146313623161385,0.146313623186742,0.146313623187367,0.146313623179098,0.14631362320732,0.292627246366465,0.146313623190846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.146313622535845,0.146313622833598,0.14631362259388,0.146313622780737,0.14631362259388,0.146313622833598,0.146313622501525,0.146313622501525,0.146313622943126,0.146313623059541,0.292627245835607,0.43894086889442,0.14631362259388,0.292627246351913,0.292627245894035,0.292627246392895,0.146313623292372,0.146313623175956,0.146313623175956,0.292627246351913,0.146313622361049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
